"userid","user_type","country","age","gender","device","genre","spendingsegment","total_sessions","avg_ssesion_length","total_revenue","arppu","days_to_first_purchase","last_purchase_date","paymentmethod","revenue_by_payment","avg_check_by_payment"
ab59cc4b-5dbd-44f2-ae12-29f41788ceda,Payer,USA,33.0,"",Android,Action RPG,Dolphin,11,33.76,160.94,102.62,12.0,"2025-03-07",Gift Card,43928.48,104.10
"43c40cd4-b36f-45f5-b69d-1d6a8c4e152f",Payer,South Korea,14.0,Female,"",MMORPG,Minnow,11,24.13,2.76,102.62,20.0,"2025-01-15",Debit Card,55909.54,129.12
fcede627-64f9-47f3-a2fb-06e1601eb9f3,Payer,Mexico,25.0,Male,Android,Casual,Minnow,8,24.60,6.13,102.62,9.0,"2025-01-13",Gift Card,43928.48,104.10
"91febda3-377e-457b-9f1d-8f4970ede405",Payer,Canada,22.0,Male,iOS,Sandbox,Minnow,9,30.57,0.68,102.62,21.0,"2025-01-18",Carrier Billing,41372.87,99.22
"0e90ac96-4cb4-4cdd-be24-dee5f09b553b",Payer,China,44.0,Male,Android,Racing,Minnow,7,21.22,9.25,102.62,24.0,"2025-02-06",Carrier Billing,41372.87,99.22
"5ca89fdb-c686-406e-94b4-6e6002ff1f6c",Payer,Denmark,52.0,Male,Android,Adventure,Minnow,6,24.36,1.36,102.62,1.0,"2025-03-16",Paypal,48349.504,120.87
"46defc98-35ab-4143-907b-2079fdee31ba",Payer,Japan,35.0,Female,iOS,Casual,Minnow,11,11.77,17.63,102.62,12.0,"2025-01-15",Carrier Billing,41372.87,99.22
"1d400a74-33a2-4094-8066-674e04ce1a70",Payer,Afghanistan,15.0,Female,iOS,Role Playing,Minnow,10,22.29,14.41,102.62,0.0,"2025-05-16",Carrier Billing,41372.87,99.22
c703b6da-38c9-471a-b24d-d018211f9f85,Payer,Australia,13.0,Male,Android,Casual,Minnow,9,17.19,3.18,102.62,8.0,"2025-06-10",Credit Card,37564.64,91.62
"331deea7-19c1-4927-892b-76174d56ec49",Payer,Spain,29.0,Female,iOS,Battle Royale,Minnow,6,7.68,6.5,102.62,26.0,"2025-06-21",Credit Card,37564.64,91.62
"183a3fa8-6e20-4e1b-a691-7f7dcebe7a33",Payer,Germany,48.0,Male,iOS,Fighting,Minnow,7,32.68,6.46,102.62,29.0,"2025-06-23",Carrier Billing,41372.87,99.22
"2a783ac4-7027-4262-b320-c9149cffc55e",Payer,Turkey,32.0,Male,Android,MOBA,Dolphin,10,13.16,274.78,102.62,23.0,"2025-06-03",Gift Card,43928.48,104.10
"3fdb270f-8483-45fd-9ab4-db3052986187",Payer,Switzerland,14.0,Male,Android,Strategy,Minnow,7,33.74,10.74,102.62,7.0,"2025-02-24",Apple Pay,30628.416,81.89
d8d662bd-4aa9-4cd7-86aa-1bc17f91294c,Payer,Italy,27.0,Male,iOS,Fighting,Minnow,8,22.32,6.48,102.62,28.0,"2025-03-19",Gift Card,43928.48,104.10
a48782e4-26df-4f96-93cf-5e257242f1ed,Payer,Brazil,20.0,Male,Android,Sandbox,Minnow,14,27.41,12.55,102.62,16.0,"2025-06-19",Debit Card,55909.54,129.12
b24d9feb-ba9d-43e7-ba75-f23bdfc550b3,Payer,Canada,53.0,Male,Android,Strategy,Dolphin,9,23.95,210.83,102.62,8.0,"2025-08-06",Credit Card,37564.64,91.62
"26eb8952-31d6-44a4-b20c-062176a5863c",Payer,India,22.0,Female,iOS,Strategy,Minnow,13,22.91,0.63,102.62,1.0,"2025-02-14",Credit Card,37564.64,91.62
"45aec45a-b3b8-4154-a53b-38cf145fffd5",Payer,India,16.0,Male,iOS,Action RPG,Dolphin,13,21.45,109.49,102.62,1.0,"2025-02-17",Carrier Billing,41372.87,99.22
"7c28ad05-8b95-4859-88ec-f00daaf02b99",Payer,Turkey,28.0,Female,iOS,Puzzle,Minnow,11,31.93,1.67,102.62,29.0,"2025-01-23",Credit Card,37564.64,91.62
"2a88cfbc-0304-4d3c-beae-9a6537f9ccf4",Payer,USA,16.0,Male,Android,Sports,Minnow,3,16.11,1.88,102.62,10.0,"2025-05-31",Paypal,48349.504,120.87
"6225ea4b-e767-4b86-98ee-ff16d5cc6553",Payer,South Korea,43.0,Female,Android,Sports,Minnow,7,10.35,14.18,102.62,0.0,"2025-01-30",Google Pay,38505.926,89.34
"9c00ee70-d6c0-48e7-ae8c-86624d8242d4",Payer,Egypt,29.0,Female,Android,Sports,Minnow,9,6.97,15.75,102.62,13.0,"2025-03-31",Google Pay,38505.926,89.34
"9d36db05-510d-4d8c-b7a9-4d2d9e5bb7c5",Payer,India,43.0,Male,Android,Sandbox,Minnow,8,6.68,15.24,102.62,18.0,"2025-05-27",Carrier Billing,41372.87,99.22
bcb6e14f-1ff4-4d64-bf00-d41fd29961ad,Payer,Brazil,,Female,Android,Strategy,Minnow,7,28.03,19.82,102.62,23.0,"2025-08-06",Paypal,48349.504,120.87
b99eb8c7-f6c9-4d78-95ee-c092b374e877,Payer,Japan,35.0,Male,iOS,MMORPG,Minnow,10,15.45,8.21,102.62,23.0,"2025-04-14",Apple Pay,30628.416,81.89
c0b33c59-121b-4ecd-8afc-b15a56f05f98,Payer,Sweden,24.0,Male,Android,MOBA,Minnow,5,25.91,12.45,102.62,13.0,"2025-08-09",Google Pay,38505.926,89.34
"6e93617a-0fcc-4fdf-90cd-4e62f1feea2a",Payer,Australia,23.0,Male,Android,Sports,Minnow,5,16.21,15.26,102.62,18.0,"2025-07-28",Gift Card,43928.48,104.10
"8a324a49-8484-48b1-91b2-a97c5371ab03",Payer,India,13.0,Male,Android,Fighting,Minnow,11,20.89,14.42,102.62,1.0,"2025-04-25",Debit Card,55909.54,129.12
"608d9f0b-26ca-40ca-bef1-8028a610efd5",Payer,Netherlands,19.0,Male,Android,Sports,Minnow,7,14.96,11.13,102.62,26.0,"2025-01-12",Debit Card,55909.54,129.12
"37af1ed6-33b9-46ee-887a-38cce6c8f89a",Payer,Turkey,32.0,Female,iOS,Sandbox,Minnow,9,26.79,15.55,102.62,27.0,"2025-06-01",Google Pay,38505.926,89.34
"7dc3d885-47b6-4ff1-bf91-610920fefb62",Payer,Afghanistan,30.0,"",Android,Adventure,Dolphin,13,29.37,267.46,102.62,21.0,"2025-03-29",Carrier Billing,41372.87,99.22
"5f79202e-0406-491b-989e-d2449e943c4d",Payer,Spain,37.0,Male,Android,Strategy,Minnow,13,8.18,11.55,102.62,2.0,"2025-06-23",Debit Card,55909.54,129.12
"7fe571aa-451b-4fed-b1d8-6b976985d30a",Payer,UK,51.0,Male,iOS,Adventure,Minnow,6,22.29,10.82,102.62,23.0,"2025-08-02",Paypal,48349.504,120.87
bc42d13e-06b4-4ac5-aa4b-4909f201829a,Payer,India,33.0,Male,Android,Casual,Minnow,8,5.16,6.22,102.62,24.0,"2025-05-01",Debit Card,55909.54,129.12
"1bfc05b0-5c46-4652-a050-3623aa98c63d",Payer,Bangladesh,39.0,Male,Android,Adventure,Dolphin,9,34.95,59.62,102.62,10.0,"2025-05-06",Gift Card,43928.48,104.10
a384e317-6490-4f5f-9042-db164b856a27,Payer,Saudi Arabia,45.0,Male,Android,Strategy,Minnow,12,11.87,10.98,102.62,19.0,"2025-07-05",Credit Card,37564.64,91.62
"96cece19-9d64-48c0-8453-cd3cfc54b13f",Payer,India,45.0,Male,iOS,Role Playing,Minnow,6,31.83,2.13,102.62,26.0,"2025-01-14",Google Pay,38505.926,89.34
b79d286f-4d90-43bb-8f6e-f7fd319eadad,Payer,Bangladesh,40.0,Male,iOS,Puzzle,Minnow,16,10.87,12.89,102.62,12.0,"2025-07-27",Carrier Billing,41372.87,99.22
"8c9b4eaa-d9fe-42ab-9a03-e0eb37d9bbfe",Payer,South Korea,51.0,Female,Android,"",Minnow,9,25.16,1.96,102.62,16.0,"2025-02-25",Credit Card,37564.64,91.62
b64870a7-b26b-42f3-9e08-583d869ec2bc,Payer,South Korea,27.0,Female,iOS,Racing,Dolphin,7,10.49,146.67,102.62,29.0,"2025-01-24",Gift Card,43928.48,104.10
bce6f198-360d-4ecc-ba91-63ec5f4428e7,Payer,Italy,52.0,Male,iOS,Action RPG,Minnow,12,18.78,7.42,102.62,3.0,"2025-05-31",Gift Card,43928.48,104.10
"0a27824c-f44c-41d2-bbdb-a72f7e05976d",Payer,Iran,17.0,Male,iOS,Card,Minnow,10,9.43,18.58,102.62,2.0,"2025-03-13",Apple Pay,30628.416,81.89
fe5e6540-a6d4-4f52-8f6c-49f39a798753,Payer,Mexico,30.0,Male,iOS,MOBA,Minnow,9,33.16,17.12,102.62,1.0,"2025-04-28",Paypal,48349.504,120.87
f7ecc1c5-d64d-4f22-b389-f2447e756d0f,Payer,Australia,53.0,Female,Android,Sandbox,Minnow,14,8.09,0.81,102.62,29.0,"2025-08-04",Debit Card,55909.54,129.12
"0ac34a31-e5b0-450e-9b78-807f4dc920bd",Payer,South Korea,36.0,Male,iOS,Sandbox,Minnow,19,9.65,11.46,102.62,23.0,"2025-02-15",Credit Card,37564.64,91.62
"9c90326e-28ba-4dbd-bf48-d182f5c5ec87",Payer,Sweden,46.0,Male,iOS,Action RPG,Minnow,7,17.78,12.19,102.62,25.0,"2025-04-30",Debit Card,55909.54,129.12
bd726fee-fde2-4063-8532-3f16aa8e2a56,Non-payer,Afghanistan,,Male,iOS,Adventure,Dolphin,15,34.45,0.0,0,,"","",0.0,
"9de29aeb-075b-462d-9049-72133694847a",Payer,Denmark,14.0,Female,Android,Sandbox,Minnow,11,30.20,19.93,102.62,9.0,"2025-03-09",Apple Pay,30628.416,81.89
"32e6555f-1157-483f-b9ed-be0696940fc8",Payer,India,49.0,Female,iOS,Card,Minnow,10,14.29,2.22,102.62,21.0,"2025-02-07",Credit Card,37564.64,91.62
"3e18d192-0991-475a-9fbc-ef448ba7df8e",Payer,Italy,41.0,Male,Android,Strategy,Minnow,12,28.24,4.97,102.62,11.0,"2025-01-28",Carrier Billing,41372.87,99.22
"8dd3d210-13f7-4ec2-a2d7-924d7d3a1dd1",Non-payer,South Korea,35.0,"",Android,Fighting,Minnow,6,26.24,0.0,0,,"","",0.0,
"2de4aa24-87fe-4fa8-928f-f2e8a2407cce",Payer,India,33.0,Male,iOS,Fighting,Minnow,7,18.54,8.26,102.62,24.0,"2025-02-20",Paypal,48349.504,120.87
b7f2effd-6c0b-4cfb-9116-a53b2828ecf7,Payer,Bangladesh,49.0,Female,iOS,Battle Royale,Dolphin,8,25.91,41.02,102.62,7.0,"2025-02-10",Google Pay,38505.926,89.34
"0202a126-e63e-4a78-9ca2-f4ffef1d1558",Payer,Italy,35.0,Male,Android,Strategy,Minnow,9,17.62,11.86,102.62,15.0,"2025-04-29",Paypal,48349.504,120.87
a18c92c3-5270-4abc-9147-238d3f08944d,Payer,Norway,29.0,Male,Android,Simulation,Minnow,11,11.64,9.16,102.62,24.0,"2025-06-11",Paypal,48349.504,120.87
"815cecaf-fce3-4d33-b308-97e563da3d9e",Payer,Egypt,42.0,Male,Android,Role Playing,Minnow,6,7.70,4.72,102.62,29.0,"2025-04-01",Gift Card,43928.48,104.10
"7585a97e-3b6b-4e77-80d2-265445a0aceb",Payer,France,52.0,Male,iOS,Puzzle,Minnow,6,18.54,17.73,102.62,20.0,"2025-02-07",Apple Pay,30628.416,81.89
d3095600-2911-4658-a0e4-9b3e71ba0e40,Payer,Netherlands,15.0,Male,Android,Card,Minnow,14,16.71,6.79,102.62,28.0,"2025-03-24",Carrier Billing,41372.87,99.22
"9e6fe49e-5f4e-421f-9de7-08c5745588a9",Payer,Brazil,14.0,"",iOS,Battle Royale,Minnow,14,18.16,5.19,102.62,24.0,"2025-06-23",Google Pay,38505.926,89.34
a8ae7b9d-af5f-4384-b42c-368dc37e7e5c,Payer,Norway,19.0,Male,iOS,Role Playing,Minnow,7,31.73,14.61,102.62,5.0,"2025-03-15",Gift Card,43928.48,104.10
ba0a0643-db22-4441-a188-e509246a682b,Payer,Sri Lanka,31.0,Female,iOS,Role Playing,Minnow,12,12.45,17.58,102.62,19.0,"2025-05-29",Gift Card,43928.48,104.10
"9f844184-9fcc-4ddf-948e-a8a06a79bf45",Payer,Sri Lanka,30.0,Male,Android,MOBA,Minnow,11,9.49,8.58,102.62,28.0,"2025-06-19",Debit Card,55909.54,129.12
"1a4ab072-e221-42f5-9b79-6da7352e1f17",Payer,Brazil,18.0,Male,Android,Puzzle,Minnow,10,33.84,1.95,102.62,3.0,"2025-04-16",Credit Card,37564.64,91.62
b86d25d2-b624-458a-a7ad-a3460c466e99,Payer,Spain,42.0,Male,Android,Battle Royale,Minnow,7,26.84,10.53,102.62,28.0,"2025-05-05",Google Pay,38505.926,89.34
"950d5816-1db4-4107-86b1-b0eb93a8fdf7",Payer,Germany,14.0,Male,Android,Battle Royale,Minnow,5,13.84,12.8,102.62,20.0,"2025-06-01",Debit Card,55909.54,129.12
"08a3aa8f-88cc-4f3f-a69c-5b002ad7aaad",Payer,Italy,43.0,Female,Android,Casual,Dolphin,10,21.61,85.11,102.62,16.0,"2025-08-02",Apple Pay,30628.416,81.89
e035314c-dd1a-43f5-92c7-27fc090e7562,Payer,Sri Lanka,49.0,Male,Android,Racing,Dolphin,7,19.62,237.1,102.62,24.0,"2025-08-06",Debit Card,55909.54,129.12
bcf4d674-d9cc-4c41-b90c-f69bc332235d,Payer,Afghanistan,52.0,Male,iOS,Adventure,Minnow,15,12.32,5.05,102.62,20.0,"2025-06-27",Paypal,48349.504,120.87
f34384a2-7325-4713-a0d8-920daed8a3de,Payer,Netherlands,30.0,Female,iOS,Simulation,Minnow,7,11.63,13.31,102.62,26.0,"2025-01-30",Apple Pay,30628.416,81.89
c6a03f68-58b9-44a4-922f-4031ab1136a7,Payer,Mexico,31.0,Female,Android,Adventure,Minnow,17,33.15,0.92,102.62,1.0,"2025-03-26",Gift Card,43928.48,104.10
"18bb4c37-a9cb-4706-9210-57011be1c66f",Payer,Italy,21.0,Female,Android,MOBA,Minnow,16,33.46,15.05,102.62,22.0,"2025-03-30",Apple Pay,30628.416,81.89
"3b8761c1-27d9-4957-bd5d-aaf09f5409ff",Payer,Sri Lanka,47.0,Male,Android,Action RPG,Minnow,11,10.94,5.86,102.62,0.0,"2025-05-31",Gift Card,43928.48,104.10
"2b5f9d97-d98a-48ff-9fe0-42894333b36a",Payer,South Korea,16.0,Male,Android,Casual,Minnow,6,23.51,1.41,102.62,12.0,"2025-04-14",Credit Card,37564.64,91.62
c6a5c9dc-ed1e-4f35-a000-b6e7b2c6ef70,Payer,Mexico,41.0,Female,Android,Simulation,Minnow,18,18.75,10.55,102.62,16.0,"2025-05-28",Apple Pay,30628.416,81.89
"82edc8a5-83c2-4894-807d-234c912e5477",Payer,Saudi Arabia,45.0,Female,Android,Role Playing,Dolphin,12,16.57,259.56,102.62,28.0,"2025-03-21",Debit Card,55909.54,129.12
b5810a9e-6ff2-476f-96c5-4b285cebbac1,Payer,Mexico,22.0,Male,Android,Role Playing,Minnow,11,15.26,12.3,102.62,13.0,"2025-01-20",Google Pay,38505.926,89.34
e5689efe-ffba-4c62-8e4f-0d2da3c79dd0,Payer,Germany,19.0,Male,iOS,Racing,Minnow,5,8.84,8.86,102.62,20.0,"2025-05-15",Paypal,48349.504,120.87
"81cab772-c5d5-46a3-8c45-2ff02a9d21d5",Payer,Sri Lanka,37.0,Female,iOS,Puzzle,Minnow,8,32.96,8.42,102.62,13.0,"2025-08-03",Credit Card,37564.64,91.62
"2afe4941-c293-4068-83dd-2bc72b1b7123",Payer,Bangladesh,32.0,Male,Android,Action RPG,Dolphin,9,14.24,474.75,102.62,3.0,"2025-02-06",Credit Card,37564.64,91.62
b22003d2-4698-4c16-a5b3-eed4a494d0a9,Payer,Japan,17.0,Female,Android,MOBA,Minnow,9,27.22,9.19,102.62,22.0,"2025-01-31",Apple Pay,30628.416,81.89
ee1a179f-ecb3-4dd9-9b59-11823faf46e4,Payer,Norway,20.0,Male,iOS,Simulation,Minnow,11,8.02,4.04,102.62,4.0,"2025-04-17",Gift Card,43928.48,104.10
fcb50b3c-7efa-48c2-bb91-228a8e401b89,Payer,Mexico,40.0,Female,iOS,Casual,Minnow,12,20.12,0.34,102.62,8.0,"2025-03-03",Gift Card,43928.48,104.10
"8a91fa57-d4e4-43e9-8684-456b108237d6",Payer,South Korea,51.0,Male,iOS,Action RPG,Minnow,12,27.57,9.97,102.62,26.0,"2025-01-16",Paypal,48349.504,120.87
"20865a0d-733a-4d1d-9997-02e67f350932",Payer,Iran,20.0,Female,Android,MOBA,Minnow,14,33.69,4.69,102.62,20.0,"2025-01-22",Google Pay,38505.926,89.34
c4fedcdb-0ed7-47b6-ac7e-5fbcb2421fb4,Payer,Norway,29.0,Female,Android,MOBA,Minnow,14,6.02,14.31,102.62,1.0,"2025-06-19",Credit Card,37564.64,91.62
ba478a10-df2b-4c63-88c7-185f740e3738,Payer,Afghanistan,20.0,Female,Android,Casual,Minnow,13,33.91,16.03,102.62,28.0,"2025-04-19",Credit Card,37564.64,91.62
"21923a3e-6de2-44f2-8839-c9e61b46765a",Payer,USA,13.0,Male,Android,Adventure,Minnow,10,5.28,18.73,102.62,12.0,"2025-02-12",Google Pay,38505.926,89.34
"24a5635b-34f2-436d-b9e6-4d155dcecee1",Payer,Sri Lanka,30.0,Female,iOS,Action RPG,Minnow,11,16.94,18.7,102.62,11.0,"2025-04-01",Paypal,48349.504,120.87
f0748d5b-661c-4f2b-b236-2dd399809aab,Payer,Australia,38.0,Female,iOS,Strategy,Minnow,12,27.21,19.03,102.62,19.0,"2025-07-17",Google Pay,38505.926,89.34
b78c392f-b9aa-4366-b712-c7e84bdc6c35,Payer,Bangladesh,43.0,Female,iOS,Strategy,Minnow,9,7.00,14.48,102.62,18.0,"2025-04-06",Paypal,48349.504,120.87
"6f16f229-3ecf-4618-b571-c1e902734af3",Payer,"",14.0,Female,iOS,Battle Royale,Dolphin,13,26.11,487.96,102.62,13.0,"2025-03-28",Gift Card,43928.48,104.10
"583599e7-193b-4019-9e03-27e687d5bb34",Payer,Netherlands,25.0,Male,Android,MMORPG,Minnow,9,21.30,8.92,102.62,22.0,"2025-02-04",Credit Card,37564.64,91.62
"49656b72-f958-4dca-84db-ce772059a6f1",Payer,Germany,26.0,Female,Android,Battle Royale,Dolphin,11,23.47,429.7,102.62,22.0,"2025-05-07",Google Pay,38505.926,89.34
"489b35f4-7612-4d31-a6cb-1bb127b88ae3",Payer,Iran,47.0,Female,iOS,Adventure,Minnow,8,13.11,12.66,102.62,7.0,"2025-01-09",Debit Card,55909.54,129.12
"9cd3e13b-de09-49d1-9d6a-0f35e5a66523",Payer,Turkey,25.0,Female,Android,Sandbox,Minnow,8,31.53,14.07,102.62,25.0,"2025-07-05",Carrier Billing,41372.87,99.22
"9f653d6c-0ee6-4390-a238-ed39024348f4",Payer,Spain,15.0,Female,Android,Card,Minnow,10,20.85,19.66,102.62,11.0,"2025-07-08",Carrier Billing,41372.87,99.22
fd116d08-e23f-495f-a323-44d6d9a21a8e,Payer,Japan,14.0,Male,Android,MMORPG,Minnow,6,10.50,5.24,102.62,2.0,"2025-02-05",Gift Card,43928.48,104.10
"158aeb25-5f92-45c3-ae37-8b44b5fa5172",Payer,Norway,17.0,Female,Android,Fighting,Minnow,10,27.43,7.8,102.62,6.0,"2025-01-22",Gift Card,43928.48,104.10
"6c7b3db2-6b53-481c-897e-358a7e310323",Payer,South Korea,40.0,Male,Android,MMORPG,Minnow,11,8.81,4.94,102.62,20.0,"2025-05-31",Apple Pay,30628.416,81.89
"3dd22990-c352-491c-9d18-3b40cf762492",Payer,Spain,16.0,Male,iOS,MMORPG,Minnow,13,18.16,13.34,102.62,26.0,"2025-07-16",Credit Card,37564.64,91.62
"7377eeb5-20da-42ac-8ef3-a2d79e9a367d",Payer,Denmark,18.0,Male,iOS,MOBA,Minnow,10,13.40,5.15,102.62,5.0,"2025-05-14",Credit Card,37564.64,91.62
c0f58ea1-0d56-4bae-a379-77833f58e1ec,Payer,Iran,36.0,Male,Android,Battle Royale,Minnow,11,23.65,9.23,102.62,12.0,"2025-01-07",Debit Card,55909.54,129.12
"2df6aca1-4c6a-4e77-8dff-fa5fc8609726",Payer,USA,46.0,Female,iOS,Action RPG,Minnow,11,14.23,5.94,102.62,11.0,"2025-02-21",Debit Card,55909.54,129.12
"0e1d1d07-c427-4e44-a015-ed199199d982",Payer,Mexico,39.0,Female,Android,Sandbox,Minnow,12,31.87,13.92,102.62,25.0,"2025-02-01",Paypal,48349.504,120.87
c2a5f183-390b-40f3-b9fd-1a6acd64e968,Payer,India,13.0,Male,iOS,Card,Minnow,9,8.53,14.93,102.62,2.0,"2025-05-13",Paypal,48349.504,120.87
f9e77e0f-0e19-4609-b11a-128844cf34a9,Payer,Egypt,19.0,Female,Android,Puzzle,Minnow,11,16.72,18.78,102.62,12.0,"2025-06-26",Apple Pay,30628.416,81.89
d3d71ba1-6331-482b-ab2f-0f0810e3e310,Payer,Australia,43.0,Male,iOS,Adventure,Dolphin,13,13.92,370.64,102.62,30.0,"2025-04-17",Carrier Billing,41372.87,99.22
"5575ca75-b875-42be-adc9-f068778ea73d",Payer,Japan,29.0,Male,Android,Racing,Minnow,12,29.32,19.42,102.62,14.0,"2025-05-24",Carrier Billing,41372.87,99.22
c7ac31a3-cbc2-464a-a902-0cc67b9ddb60,Payer,Brazil,51.0,Male,iOS,Card,Minnow,15,18.80,13.63,102.62,25.0,"2025-06-30",Google Pay,38505.926,89.34
"28774c61-a933-4ae9-8503-cf5967e56d5c",Payer,Egypt,21.0,Male,iOS,Card,Minnow,12,31.40,11.07,102.62,9.0,"2025-07-15",Carrier Billing,41372.87,99.22
fbd65117-f7c5-47b9-9162-7d3e643e79cd,Payer,South Korea,19.0,Male,iOS,Simulation,Minnow,10,12.09,12.58,102.62,22.0,"2025-07-04",Google Pay,38505.926,89.34
"868ab631-3057-4979-b233-5b307d20e475",Payer,Sri Lanka,21.0,Female,iOS,Racing,Dolphin,11,12.30,345.49,102.62,3.0,"2025-05-06",Credit Card,37564.64,91.62
"1bf14ea6-aab2-4d68-be04-832f9515b183",Non-payer,Australia,49.0,Female,iOS,Simulation,Minnow,9,25.41,0.0,0,,"","",0.0,
"836d7b01-1b32-438a-9e56-514a6494d848",Payer,Canada,40.0,Male,iOS,Racing,Dolphin,13,34.34,444.15,102.62,5.0,"2025-06-08",Debit Card,55909.54,129.12
"6d7c2868-79d4-40f5-94cc-c8300d6a409e",Payer,South Korea,19.0,Female,iOS,Sandbox,Minnow,5,13.20,3.96,102.62,3.0,"2025-05-22",Credit Card,37564.64,91.62
d39a96e7-f66c-4a1d-9073-c8f05dd315c5,Payer,Sweden,19.0,Male,Android,Fighting,Dolphin,9,27.40,297.65,102.62,24.0,"2025-05-04",Paypal,48349.504,120.87
"39b4a4fb-a36b-4dc3-9c7a-e7f2ab21d02d",Payer,Canada,21.0,Female,Android,MMORPG,Minnow,9,22.93,7.38,102.62,18.0,"2025-06-24",Google Pay,38505.926,89.34
"83b88cd3-1b65-41a8-a3e6-1532085fda74",Payer,UK,34.0,Male,Android,Casual,Minnow,15,6.64,2.19,102.62,20.0,"2025-05-09",Apple Pay,30628.416,81.89
"8e26c709-34ab-4db0-8d1b-80eddcc0aca7",Payer,Netherlands,28.0,Male,Android,Simulation,Minnow,12,22.27,16.42,102.62,22.0,"2025-07-14",Google Pay,38505.926,89.34
a8bf6828-3adb-41b0-8232-153737754604,Payer,Turkey,47.0,Female,iOS,Puzzle,Minnow,15,14.36,13.7,102.62,28.0,"2025-01-25",Gift Card,43928.48,104.10
b2afcd56-2fcd-4e09-ba68-547125cdec1a,Payer,USA,36.0,Female,Android,Puzzle,Minnow,16,29.26,13.59,102.62,15.0,"2025-08-10",Google Pay,38505.926,89.34
"4dc9a8b8-e379-4d24-a667-f34f9729852f",Payer,Afghanistan,42.0,Male,Android,Casual,Minnow,14,33.86,7.98,102.62,6.0,"2025-06-18",Gift Card,43928.48,104.10
"9ddd7102-a354-4612-9456-d9946e6583ad",Payer,Germany,22.0,Male,iOS,Casual,Minnow,11,16.79,12.92,102.62,14.0,"2025-01-09",Paypal,48349.504,120.87
"74d3c6b8-0f64-4a00-b021-39403c95c751",Payer,Mexico,24.0,Male,Android,MOBA,Minnow,12,28.49,4.82,102.62,24.0,"2025-06-01",Google Pay,38505.926,89.34
c7aacb9b-7b33-479c-aae9-ecd0aaddd50b,Payer,UK,18.0,Male,iOS,Strategy,Whale,19,17.38,726.24,102.62,6.0,"2025-04-16",Google Pay,38505.926,89.34
"75a44ecd-8ba7-4833-8d98-5444adf1296c",Payer,Russia,52.0,Male,iOS,Simulation,Minnow,9,16.10,18.12,102.62,12.0,"2025-02-05",Carrier Billing,41372.87,99.22
"95ddad04-3639-4e5c-b098-63ec5f39cc6e",Payer,Sri Lanka,13.0,Male,Android,Card,Minnow,15,16.90,12.32,102.62,8.0,"2025-02-24",Credit Card,37564.64,91.62
c5e10c4c-16ff-4b8a-8014-3d74076546b1,Payer,USA,45.0,Male,iOS,Sports,Minnow,9,22.71,18.51,102.62,4.0,"2025-07-26",Apple Pay,30628.416,81.89
e953bfe5-8b5f-407b-bb41-26b45ac4e752,Payer,UK,49.0,Female,iOS,Casual,Dolphin,11,9.52,490.8,102.62,25.0,"2025-04-20",Carrier Billing,41372.87,99.22
"1b8e312d-a914-4007-8f8a-6fc4d1754e85",Payer,Germany,30.0,Male,Android,Puzzle,Dolphin,7,24.70,268.4,102.62,3.0,"2025-01-07",Gift Card,43928.48,104.10
"0778cc79-09e4-417a-b022-ccbf69d7865d",Payer,Norway,42.0,Female,Android,Adventure,Minnow,13,19.59,1.57,102.62,6.0,"2025-05-10",Google Pay,38505.926,89.34
bc331aeb-abf6-4cda-837a-fe0ee76d5df7,Payer,India,20.0,Female,iOS,Adventure,Minnow,13,12.63,8.07,102.62,15.0,"2025-03-08",Credit Card,37564.64,91.62
f0b60984-56ea-4a30-8058-adef47617cdf,Payer,Mexico,33.0,Female,iOS,MMORPG,Minnow,11,25.80,13.18,102.62,2.0,"2025-03-10",Carrier Billing,41372.87,99.22
d3fdd03d-cb34-4127-a0e9-cb923101283d,Payer,Switzerland,25.0,Other,iOS,Sports,Minnow,8,34.17,10.89,102.62,9.0,"2025-04-13",Credit Card,37564.64,91.62
"886b9aca-5d31-4065-a308-ddf1140fe728",Payer,Denmark,21.0,Male,iOS,Casual,Minnow,8,31.76,12.86,102.62,9.0,"2025-01-21",Paypal,48349.504,120.87
"0d15b643-977d-4ec4-9599-7c59b5ee3e73",Payer,Mexico,,Female,Android,Casual,Dolphin,9,7.45,262.11,102.62,3.0,"2025-01-13",Carrier Billing,41372.87,99.22
a730f213-444f-460d-b28d-8ce751973bd9,Payer,Turkey,49.0,Male,Android,MMORPG,Minnow,5,19.85,0.62,102.62,5.0,"2025-02-07",Apple Pay,30628.416,81.89
a61e91e8-43a9-40b9-964e-c354110f0e43,Payer,Denmark,29.0,Other,Android,Fighting,Minnow,9,25.21,19.34,102.62,20.0,"2025-03-28",Carrier Billing,41372.87,99.22
"7bc343df-adbc-461f-bc81-b65479e84dff",Non-payer,USA,22.0,Female,Android,Battle Royale,Minnow,8,27.75,0.0,0,,"","",0.0,
df4f179f-b93d-4896-8fc1-61e4dcbe97e0,Payer,Russia,20.0,Male,Android,Sports,Minnow,12,20.85,15.9,102.62,23.0,"2025-05-05",Google Pay,38505.926,89.34
"46ede412-07b3-4425-9976-22ac101b8d11",Payer,Denmark,32.0,Male,iOS,Casual,Dolphin,9,33.58,355.73,102.62,5.0,"2025-02-27",Debit Card,55909.54,129.12
"07ca70ea-adb3-4de5-83e0-723e7749233b",Payer,Sweden,27.0,Male,Android,Simulation,Dolphin,13,14.30,52.99,102.62,15.0,"2025-07-13",Carrier Billing,41372.87,99.22
